Speed,Torque,Ia magnitude,Ia phase,Ib magnitude,Ib phase,Ic magnitude,Ic phase,I beta magnitude,I beta phase,I alpha magnitude,I alpha phase,Iq ,Id ,,,,,,,,,,,,,,,
0.963043216,0.968765027,0.40499953,0.881753054,0.369081081,0.205910895,0.353983005,-0.439217636,0.40499953,0.881753054,0.375093072,0.383965894,0.013340497,0.425353286,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.662128021,0.666061979,0.242286073,0.294056484,0.241714129,-0.263769085,0.290468179,-0.990772629,0.242286073,0.294056484,0.297075365,-0.110498364,0.173914892,0.219741987,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.744416871,0.748839738,0.331011696,-0.862753731,0.262932026,0.504227267,0.306350245,-0.131569675,0.331011696,-0.862753731,0.293878287,0.706814513,0.17391288,0.247990254,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.071631283,0.072056872,0.029208977,0.007226645,0.00702925,-0.90109456,0.020591373,0.977766049,0.029208977,0.007226645,0.009134177,-0.076814498,0.173913062,0.022881972,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.296801219,0.298564629,0.066235899,-0.807751792,0.081969079,0.870888399,0.12210711,0.010037061,0.066235899,-0.807751792,0.122564123,0.955980166,0.173911498,0.096074066,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.809616599,0.814426843,0.354041761,0.170204208,0.304819775,-0.467329259,0.333942386,0.880258601,0.354041761,0.170204208,0.33453261,-0.280098508,0.1739198,0.270410232,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.328068858,0.330018041,0.127394861,0.070021149,0.049741547,-0.449535051,0.123921855,0.945305733,0.127394861,0.070021149,0.091650845,-0.153834612,0.173913138,0.106454265,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.058031254,0.05837604,0.022389821,0.00897819,0.002534965,-0.807596943,0.018661147,0.986503405,0.022389821,0.00897819,0.010519186,-0.041127049,0.173913073,0.018531367,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.837256231,0.842230693,0.346293744,0.303928197,0.33240082,-0.324955504,0.350148427,0.991322983,0.346293744,0.303928197,0.367344731,-0.158194568,0.173903185,0.279919054,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.632016813,0.635771868,0.283866277,0.898128093,0.265581128,0.130536956,0.183971023,-0.47183299,0.283866277,0.898128093,0.223504186,0.293201703,0.173908127,0.209415871,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.921988458,0.927466346,0.637721189,0.280970574,0.4267859,-0.422073695,0.475683878,-0.960098179,0.637721189,0.280970574,0.414417013,-0.169071984,0.075885996,0.294086143,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.004271975,0.004297356,0.001796765,0.999807316,0.001072765,0.001835179,0.000633968,-0.003463304,0.001796765,0.999807316,0.000243461,0.010476712,0.173913047,0.001363285,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.763066679,0.767600352,0.340141038,-0.135002077,0.328018038,-0.860245381,0.261952782,0.503397573,0.340141038,-0.135002077,0.303214552,-0.696451287,0.173913386,0.25440216,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.360204209,0.362344321,0.148519473,-0.062037182,0.138266691,-0.925660603,0.057341626,0.534018139,0.148519473,-0.062037182,0.094076981,-0.802042333,0.173913535,0.11717561,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.883490309,0.888739465,0.363655923,0.533066045,0.377496085,-0.124910785,0.35633183,-0.814778598,0.363655923,0.533066045,0.396325186,0.029338467,0.184676656,0.286367384,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.294050691,0.29579776,0.080222657,-0.861974244,0.066694032,0.824024792,0.121231091,-0.006057665,0.080222657,-0.861974244,0.112043074,0.936075878,0.17391411,0.09516386,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.604835713,0.608429274,0.286866583,-0.971399,0.193977912,0.319785709,0.210884539,-0.21587701,0.286866583,-0.971399,0.185121257,0.570622963,0.173907665,0.200104292,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.320524036,0.322428392,0.122400982,0.928059598,0.127937553,0.05040632,0.045724385,-0.573367262,0.122400982,0.928059598,0.091161453,0.144286378,0.173913571,0.103944169,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.316623732,0.318504915,0.093525173,-0.132444241,0.137253575,-0.987454722,0.065492451,0.20915119,0.093525173,-0.132444241,0.117787835,-0.922819442,0.173914662,0.10264791,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.797697335,0.802436761,0.358502605,-0.114132029,0.336909864,-0.827629684,0.283576023,0.53859845,0.358502605,-0.114132029,0.318009138,-0.657322718,0.173905278,0.266306207,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.102427837,0.1030364,0.043700089,-0.002438364,0.024049667,-0.950156181,0.018065274,0.931037428,0.043700089,-0.002438364,0.005622993,-0.687960009,0.173913107,0.032753532,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.632251072,0.636007519,0.273785744,-0.866707728,0.193332313,0.533259101,0.26249927,-0.099387049,0.273785744,-0.866707728,0.236015218,0.753061203,0.173916249,0.209494484,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.857155797,0.862248489,0.345895115,0.547401731,0.367177642,-0.112338668,0.34175021,-0.807416294,0.345895115,0.547401731,0.384465326,0.038159171,0.17386861,0.286895795,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.914603104,0.920037113,0.964968741,0.066982733,0.7302588,-0.666654869,0.668067402,0.785446399,0.964968741,0.066982733,0.647883047,-0.446213497,0.673294472,-0.280306095,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.942026255,0.947623196,0.390083357,0.028028863,0.358599198,-0.634959295,0.354536663,0.710346959,0.390083357,0.028028863,0.373523991,-0.458794404,0.004677219,0.426300109,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.60911322,0.612732196,0.27843881,-0.079496333,0.247147076,-0.85235108,0.173066225,0.570560786,0.27843881,-0.079496333,0.202932723,-0.678834391,0.173903767,0.201585916,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.176076605,0.177122744,0.039677313,0.099506103,0.039156354,-0.096698941,0.070416815,-0.999615753,0.039677313,0.099506103,0.066765022,-0.033140344,0.173913308,0.056512612,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.819672345,0.824542334,0.354712207,0.807735568,0.356218092,0.101930264,0.297377285,-0.557165598,0.354712207,0.807735568,0.343304157,0.2598921,0.173913169,0.273868345,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.24926811,0.250749107,0.03658487,-0.722300697,0.081005581,0.925935942,0.097145553,0.026333687,0.03658487,-0.722300697,0.107856891,0.981922405,0.173911871,0.080399268,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.325409222,0.327342604,0.147054638,-0.995908971,0.079017078,0.182023062,0.082088239,-0.157657397,0.147054638,-0.995908971,0.05027014,0.535335824,0.173911178,0.105568987,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.38036397,0.382623859,0.149316312,0.915207911,0.155261915,0.059638015,0.065031736,-0.562057005,0.149316312,0.915207911,0.114300498,0.166888467,0.173913126,0.123927866,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.536651691,0.539840145,0.165658972,0.709139801,0.245399777,-0.020661074,0.175554972,-0.794218219,0.165658972,0.709139801,0.240715776,0.075726786,0.173914486,0.176817009,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.932937779,0.938480721,0.577518327,-0.560779644,0.648991298,0.857719844,0.706592023,0.117693591,0.577518327,-0.560779644,0.761991085,0.9968527,0.593751155,-0.145330418,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.936694016,0.942259276,0.151992533,-0.854408841,0.184231226,0.49632266,0.168010695,-0.236626099,0.151992533,-0.854408841,0.196545217,0.62671498,-0.016492703,0.256331383,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.035313955,0.035523769,0.014977093,0.999318523,0.007984208,0.017819876,0.006225625,-0.023303077,0.014977093,0.999318523,0.001030221,0.179939866,0.173913021,0.011272895,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.220862051,0.222174277,0.088988584,-0.967451072,0.02361813,0.363749,0.073270674,-0.052834412,0.088988584,-0.967451072,0.044376193,0.847890625,0.173912212,0.071093067,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.146724714,0.147596462,0.060617488,0.014690231,0.016695095,-0.816074443,0.042930537,0.954517968,0.060617488,0.014690231,0.020483306,-0.149523041,0.173912714,0.047013862,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.752497343,0.756968219,0.277534079,0.526107992,0.327812082,-0.118029861,0.305179227,-0.846213946,0.277534079,0.526107992,0.352085083,0.016174271,0.173908527,0.25076805,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.811654847,0.816477201,0.319165214,-0.585378856,0.335817312,0.78623459,0.339254502,0.080179844,0.319165214,-0.585378856,0.369723209,0.937814206,0.173914443,0.271109579,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.567647965,0.57102058,0.268820677,-0.97439027,0.174442017,0.30774341,0.192241426,-0.20813007,0.268820677,-0.97439027,0.163057863,0.571713468,0.1739145,0.187396711,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.623060627,0.62676247,0.253594793,0.824143056,0.280714848,0.060897741,0.184873888,-0.61191988,0.253594793,0.824143056,0.248052957,0.191764521,0.17391911,0.206346791,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.471456682,0.474257788,0.189682514,-0.110909338,0.200849122,-0.932576021,0.102517028,0.428610509,0.189682514,-0.110909338,0.158110656,-0.812596014,0.173915091,0.154654926,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.755829368,0.760320041,0.348292963,-0.072472391,0.309870924,-0.794382802,0.261828054,0.594960854,0.348292963,-0.072472391,0.285950748,-0.613131291,0.173917294,0.251916715,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.784597507,0.789259103,0.300346021,0.564730505,0.344733858,-0.094247224,0.312219205,-0.810232037,0.300346021,0.564730505,0.36206286,0.043874755,0.173905472,0.261800468,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.045212511,0.045481136,0.018340036,-0.995291098,0.00413985,0.066287979,0.013057088,-0.013794585,0.018340036,-0.995291098,0.005816623,0.952477416,0.173913046,0.01443409,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.501697072,0.504677847,0.231135879,0.955156952,0.183309125,0.153037189,0.124102678,-0.350816,0.231135879,0.955156952,0.134980426,0.348333189,0.173906013,0.16492295,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.748392743,0.752839232,0.299361157,0.721492708,0.339133423,0.013741371,0.268874388,-0.682752801,0.299361157,0.721492708,0.329846668,0.150411781,0.173919937,0.249358765,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.860630821,0.86574416,0.385495918,-0.016654923,0.347366485,-0.700816872,0.327464005,0.662047839,0.385495918,-0.016654923,0.347233816,-0.520505902,0.173609754,0.287992533,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.289413532,0.291133049,0.128431915,0.987092067,0.082150509,0.118831217,0.056331976,-0.201716918,0.128431915,0.987092067,0.042430725,0.366894703,0.173913008,0.093631595,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.707664989,0.711869499,0.3314319,-0.050291369,0.280651768,-0.781937422,0.237016667,0.630672239,0.3314319,-0.050291369,0.252156384,-0.590184624,0.173904631,0.235365899,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.696212635,0.700349102,0.242387812,0.436825153,0.28890002,-0.166164979,0.294325748,-0.910396766,0.242387812,0.436825153,0.328404396,-0.033778284,0.173906996,0.231432625,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.313883793,0.315748698,0.048492873,-0.600525567,0.113641621,0.925293999,0.120479139,0.045879723,0.048492873,-0.600525567,0.140733101,0.988831285,0.173913275,0.101738932,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.77087656,0.775456635,0.314787405,-0.731873646,0.292309243,0.662486382,0.330378262,-0.025602657,0.314787405,-0.731873646,0.336871728,0.832863751,0.173919238,0.257089895,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.554427114,0.557721179,0.250791858,-0.074565893,0.221359163,-0.866378011,0.143323343,0.572173778,0.250791858,-0.074565893,0.173398699,-0.696749321,0.173916262,0.18288191,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.532819574,0.53598526,0.24650001,-0.950742025,0.145200903,0.36293009,0.18984345,-0.158618871,0.24650001,-0.950742025,0.151797488,0.648450811,0.173910061,0.175509744,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.559014034,0.562335351,0.160750268,0.601678915,0.248180969,-0.063404852,0.20775822,-0.850743367,0.160750268,0.601678915,0.262944116,0.035769028,0.173917083,0.184444966,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.586120747,0.589603116,0.181788062,-0.360107651,0.265411585,0.951989365,0.211858101,0.180231598,0.181788062,-0.360107651,0.272751731,-0.944435163,0.173915396,0.193703746,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.937861322,0.943433517,0.211330807,-0.440507394,0.174139261,-0.973673371,0.242439853,0.321083131,0.211330807,-0.440507394,0.229849657,-0.796632471,0.027613202,0.09287317,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.644575351,0.648405021,0.293936929,0.910371451,0.266558649,0.148417183,0.192424397,-0.444537688,0.293936929,0.910371451,0.225568539,0.31937768,0.173856024,0.213782784,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.886316535,0.891582482,0.333294284,0.340280059,0.318477818,-0.318864697,0.311647277,-0.986036311,0.333294284,0.340280059,0.333828167,-0.15003585,0.144721452,0.263000291,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.770589999,0.775168371,0.299146065,0.35729973,0.307935934,-0.250184017,0.329492985,-0.960418031,0.299146065,0.35729973,0.350584638,-0.09630295,0.173889311,0.257002662,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.740725314,0.745126248,0.290471226,-0.298787977,0.336526066,0.998090974,0.268810026,0.293328074,0.290471226,-0.298787977,0.330551211,-0.868307082,0.173922089,0.246722237,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.059075036,0.059426024,0.019450205,0.016102792,0.004237679,-0.113448104,0.021698749,0.992626977,0.019450205,0.016102792,0.016001263,-0.023840609,0.173913033,0.018865081,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.370974918,0.373179023,0.154751271,0.061194495,0.064302778,-0.547341431,0.135132406,0.920612274,0.154751271,0.061194495,0.09637741,-0.209075654,0.173909459,0.120786153,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.814994092,0.819836286,0.321772229,0.408140851,0.336288717,-0.220218972,0.340745814,-0.92467188,0.321772229,0.408140851,0.370350595,-0.067571837,0.173906676,0.272262497,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.661937387,0.665870212,0.312831579,-0.96277408,0.224350792,0.34326845,0.241468088,-0.221482068,0.312831579,-0.96277408,0.221329085,0.576621297,0.17391782,0.219673161,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.541951762,0.545171706,0.22690769,0.120272681,0.142204476,-0.450916287,0.222600507,0.917930124,0.22690769,0.120272681,0.190049321,-0.216285254,0.173917409,0.178626069,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.966083464,0.971823338,0.684329307,0.256942653,0.469431309,-0.461002235,0.491072152,-0.992454657,0.684329307,0.256942653,0.436014293,-0.213328113,0.085525556,0.379218509,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.733708237,0.73806748,0.345171789,-0.992119874,0.27533469,0.306103966,0.266839894,-0.283290646,0.345171789,-0.992119874,0.264886673,0.513402626,0.173815005,0.244395403,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.182918981,0.184005773,0.03307362,0.860268893,0.076177902,-0.008403528,0.046318273,-0.923379352,0.03307362,0.860268893,0.073849631,0.024657642,0.173912672,0.058734003,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.761153051,0.765675354,0.283164571,0.523413904,0.330947198,-0.120901825,0.30904563,-0.846425605,0.283164571,0.523413904,0.355311548,0.014838366,0.173906163,0.253753064,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.214085384,0.215357348,0.030806769,-0.770996308,0.066416736,0.9316339,0.083374527,0.019951895,0.030806769,-0.770996308,0.090995274,0.981873839,0.173912875,0.068880972,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.309104302,0.31094081,0.051463205,0.672804215,0.128004014,-0.035192453,0.100489847,-0.912884321,0.051463205,0.672804215,0.136803432,0.019975195,0.173911356,0.100153336,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.482551729,0.485418755,0.181574965,0.855252356,0.213562865,0.045331617,0.114459001,-0.647350899,0.181574965,0.855252356,0.178296292,0.152585281,0.173907036,0.158422181,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.135435107,0.136239779,0.027845032,0.915502734,0.056288392,-0.001989719,0.029578795,-0.93058827,0.027845032,0.915502734,0.051824281,0.02334593,0.173913216,0.043370899,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.103933015,0.104550521,0.044463712,-0.000198564,0.022087692,-0.94165207,0.020654802,0.940114871,0.044463712,-0.000198564,0.004829422,-0.516902709,0.173913015,0.033236701,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.91708577,0.922534529,0.519536521,-0.625166405,0.596007439,0.737247273,0.569337995,0.013949126,0.519536521,-0.625166405,0.646101475,0.875762995,0.008955277,0.778084547,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.64689227,0.650735706,0.264306571,-0.814065806,0.208887085,0.615197158,0.27861105,-0.059560255,0.264306571,-0.814065806,0.262108665,0.807431458,0.173744535,0.214697705,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.806990654,0.811785296,0.350012258,-0.8138519,0.303934969,0.553348605,0.335085508,-0.103961833,0.350012258,-0.8138519,0.336264504,0.738495483,0.173913836,0.269513274,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.216113996,0.217398013,0.030768282,-0.764580683,0.067544493,0.931979586,0.084045976,0.020710812,0.030768282,-0.764580683,0.0920694,0.982261749,0.173911661,0.069546355,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.386744171,0.389041967,0.125401333,0.853264657,0.170350967,0.020602833,0.08518073,-0.740916103,0.125401333,0.853264657,0.14536191,0.101015278,0.17390673,0.126076118,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.714415613,0.718660231,0.285518222,0.250476939,0.258538902,-0.333270708,0.310267538,0.972281631,0.285518222,0.250476939,0.309800048,-0.161512637,0.173906761,0.237697178,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.096132763,0.096703925,0.027561074,0.035549376,0.012966448,-0.094335321,0.037077601,0.993324109,0.027561074,0.035549376,0.03074133,-0.02848564,0.173913047,0.030733405,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.884700309,0.889956654,0.372819196,-0.292926995,0.3748474,-0.973794829,0.337067347,0.355387235,0.372819196,-0.292926995,0.378054786,-0.814471931,0.158332448,0.314483956,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.620377131,0.62406303,0.280380246,-0.093087616,0.257421926,-0.863953197,0.177874907,0.543471563,0.280380246,-0.093087616,0.214099047,-0.697850242,0.173892377,0.205446266,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.392750761,0.395084245,0.166450293,-0.938316745,0.07288793,0.44057697,0.143019922,-0.087253125,0.166450293,-0.938316745,0.102938763,0.774409186,0.173912005,0.128088145,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.615948768,0.619608356,0.193468828,-0.411879717,0.274714745,0.928143028,0.235328094,0.159360001,0.193468828,-0.411879717,0.291112426,-0.962698126,0.173903182,0.203924879,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
